配戲,pui3 hei3,2
培亞,pui4 aa3,2
培德,pui4 dak1,2
盤繞,pun4 jiu2,2
沙塵白霍,saa1 can4 baak6 fok3,2
沙岩,saa1 ngaam4,2
沙田路,saa1 tin4 lou6,2
耍小聰明,saa2 siu2 cung1 ming4,2
耍嘴皮,saa2 zeoi2 pei4,2
嘥紙,saai1 zi2,2
舐犢情深,saai2 duk6 cing4 sam1,2
三百八十,saam1 baak3 baat3 sap6,2
三層肉,saam1 cang4 juk6,2
三柱門,saam1 cyu5 mun4,2
三角尺,saam1 gok3 cek3,2
三年五載,saam1 nin4 ng5 zoi2,2
三四倍,saam1 sei3 pui5,2
三四條,saam1 sei3 tiu4,2
三所,saam1 so2,2
三餸飯,saam1 sung3 faan6,2
三和弦,saam1 wo4 jin4,2
三振出局,saam1 zan3 ceot1 guk6,2
三貞九烈,saam1 zing1 gau2 lit6,2
三朝兩日,saam1 ziu1 loeng5 jat6,2
三足金烏,saam1 zuk1 gam1 wu1,2
山清水秀,saan1 cing1 seoi2 sau3,2
山卡拉,saan1 kaa1 laai1,2
山尾,saan1 mei5,2
山棯,saan1 nim1,2
珊瑚蟲,saan1 wu4 cung4,2
山椒魚,saan1 ziu1 jyu2,2
散兵坑,saan2 bing1 haang1,2
散戲,saan3 hei3,2
篡權,saan3 kyun4,2
生啤酒,saang1 be1 zau2,2
省儉,saang2 gim6,2
省縣,saang2 jyun6,2
歃血為盟,saap3 hyut3 wai4 mang4,2
筲箕灣道,saau1 gei1 waan1 dou6,2
稍早時,saau2 zou2 si4,2
西貢公路,sai1 gung3 gung1 lou6,2
洗底褲,sai2 dai2 fu3,2
使牛,sai2 ngau4,2
洗頭髮,sai2 tau4 faat3,2
細佬哥,sai3 lou2 go1,2
勢成騎虎,sai3 sing4 ke4 fu2,2
世侄女,sai3 zat6 neoi2,2
心都涼晒,sam1 dou1 loeng4 saai3,2
心口不一,sam1 hau2 bat1 jat1,2
心靈手巧,sam1 ling4 sau2 haau2,2
心無旁鶩,sam1 mou4 pong4 mou6,2
審核權,sam2 hat6 kyun4,2
沁人心脾,sam3 jan4 sam1 pei4,2
涔涔,sam4 sam4,2
什麼好説,sam6 mo1 hou2 syut3,2
申報單,san1 bou3 daan1,2
新達廣場,san1 daat6 gwong2 coeng4,2
新都廣場,san1 dou1 gwong2 coeng4,2
新廈街,san1 haa6 gaai1,2
伸一伸,san1 jat1 san1,2
新約全書,san1 joek3 cyun4 syu1,2
身外之物,san1 ngoi6 zi1 mat6,2
新社鄉,san1 se5 hoeng1,2
神差鬼使,san4 caai1 gwai2 si2,2
神枱貓屎,san4 toi2 maau1 si2,2
神召會,san4 ziu6 wui2,2
生物界,sang1 mat6 gaai3,2
十多隻,sap6 do1 zek3,2
十根,sap6 gan1,2
十二地支,sap6 ji6 dei6 zi1,2
十年寒窗,sap6 nin4 hon4 coeng1,2
失物招領,sat1 mat6 ziu1 ling5,2
膝上舞,sat1 soeng6 mou5,2
搜求,sau2 kau4,2
首腦會晤,sau2 nou5 wui6 ng6,2
手寫識別,sau2 se2 sik1 bit6,2
守土有責,sau2 tou2 jau5 zaak3,2
手抓羊肉,sau2 zaau2 joeng4 juk6,2
秀外慧中,sau3 ngoi6 wai6 zung1,2
受益匪淺,sau6 jik1 fei2 cin2,2
授權範圍,sau6 kyun4 faan6 wai4,2
壽桃包,sau6 tou2 baau1,2
蛇蠍心腸,se4 kit3 sam1 coeng4,2
佘繕妡,se4 sin6 jan1,2
蛇頭鼠眼,se4 tau4 syu2 ngaan5,2
社區活動,se5 keoi1 wut6 dung6,2
四百二十,sei3 baak3 ji6 sap6,2
四百五十,sei3 baak3 ng5 sap6,2
四百四十,sei3 baak3 sei3 sap6,2
四顆,sei3 fo2,2
四方框,sei3 fong1 kwaang1,2
四匹,sei3 pat1,2
四四六六,sei3 sei3 luk6 luk6,2
四題,sei3 tai4,2
石舫,sek6 fong2,2
石坑,sek6 haang1,2
石榴花,sek6 lau2 faa1,2
石屏,sek6 ping4,2
腥臊,seng1 sou1,2
衰邊瓣,seoi1 bin1 faan6,2
水管工人,seoi2 gun2 gung1 jan4,2
水巷,seoi2 hong2,2
水球賽,seoi2 kau4 coi3,2
水亮,seoi2 loeng6,2
水牛城,seoi2 ngau4 sing4,2
水平儀,seoi2 ping4 ji4,2
碎末,seoi3 mut6,2
緒言,seoi5 jin4,2
殉身,seon1 san1,2
殉職人員,seon1 zik1 jan4 jyun4,2
順導,seon6 dou6,2
順豐速運,seon6 fung1 cuk1 wan6,2
順天邨,seon6 tin1 cyun1,2
述評,seot6 ping4,2
絲瓜絡,si1 gwaa1 lok2,2
屎斗,si2 dau2,2
使唔使用,si2 m4 si2 jung6,2
時間廊,si4 gaan3 long4,2
時隱時現,si4 jan2 si4 jin6,2
士的車,si6 dik1 ce1,2
事略,si6 loek6,2
視頻節目,si6 pan4 zit3 muk6,2
侍衞官,si6 wai6 gun1,2
識別證,sik1 bit6 zing3,2
釋卷,sik1 gyun2,2
息勞歸主,sik1 lou4 gwai1 zyu2,2
息心,sik1 sam1,2
食不果腹,sik6 bat1 gwo2 fuk1,2
食香腸,sik6 hoeng1 coeng2,2
食唔食飯,sik6 m4 sik6 faan6,2
食饅頭,sik6 maan6 tau4,2
食物櫃,sik6 mat6 gwai6,2
食粥水,sik6 zuk1 seoi2,2
閃水,sim2 seoi2,2
禪理,sim4 lei5,2
先沖涼,sin1 cung1 loeng4,2
撣族,sin6 zuk6,2
星記,sing1 gei3,2
星期三四,sing1 kei4 saam1 sei3,2
星羅棋佈,sing1 lo4 kei4 bou3,2
升唔升級,sing1 m4 sing1 kap1,2
醒世恆言,sing2 sai3 hang4 jin4,2
聖方濟各,sing3 fong1 zai3 gok3,2
性偏好,sing3 pin1 hou3,2
聖貞德,sing3 zing1 dak1,2
乘鶴,sing4 hok6,2
乘其不備,sing4 kei4 bat1 bei6,2
繩墨,sing4 mak6,2
盛舉,sing6 geoi2,2
攝親,sip3 can1,2
涉世未深,sip3 sai3 mei6 sam1,2
魈,siu1,2
硝基苯,siu1 gei1 bun2,2
消夏,siu1 haa6,2
燒錄器,siu1 luk6 hei3,2
燒腩,siu1 naam5,2
小白額雁,siu2 baak6 ngaak6 ngaan6,2
小拇指,siu2 mou5 zi2,2
小囡,siu2 naam4,2
少條毛,siu2 tiu4 mou4,2
笑掉大牙,siu3 diu6 daai6 ngaa4,2
笑埋右,siu3 maai4 jau6,2
疏淡,so1 daam6,2
疏窿,so1 lung1,2
疏疏,so1 so1,2
鎖掣,so2 zai3,2
削地,soek3 dei6,2
杓子,soek3 zi2,2
相對而坐,soeng1 deoi3 ji4 co5,2
霜凍,soeng1 dung3,2
相偕,soeng1 gaai1,2
雙人牀,soeng1 jan4 cong4,2
相契,soeng1 kai3,2
雙姓,soeng1 sing3,2
相同名字,soeng1 tung4 ming4 zi6,2
相底,soeng2 dai2,2
相命,soeng3 ming6,2
常盛街,soeng4 sing6 gaai1,2
上頁,soeng6 jip6,2
上皮組織,soeng6 pei4 zou2 zik1,2
桑葚,song1 sam6,2
桑梓,song1 zi2,2
騷料,sou1 liu2,2
蘇屋邨,sou1 uk1 cyun1,2
數據通信,sou3 geoi3 tung1 seon3,2
數量分析,sou3 loeng6 fan1 sik1,2
掃尾,sou3 mei5,2
數枚,sou3 mui4,2
素質差,sou3 zat1 caa1,2
宿緣,suk1 jyun4,2
宿霧,suk1 mou6,2
縮編,suk1 pin1,2
熟架步,suk6 gaa3 bou6,2
贖命,suk6 ming6,2
蜙,sung1,2
鬆化香口,sung1 faa3 hoeng1 hau2,2
鬆土,sung1 tou2,2
餸籃,sung3 laam4,2
抒情詩,syu1 cing4 si1,2
抒寫,syu1 se2,2
書寫語言,syu1 se2 jyu5 jin4,2
書題,syu1 tai4,2
庶出,syu3 ceot1,2
庶人,syu3 jan4,2
樹碑立傳,syu6 bei1 laap6 zyun6,2
樹莓,syu6 mui4,2
選譯,syun2 jik6,2
選錄,syun2 luk6,2
算卦,syun3 gwaa3,2
蒜泥白肉,syun3 nai4 baak6 juk6,2
算盤子,syun3 pun4 zi2,2
船舷,syun4 jin4,2
旋梯,syun4 tai1,2
旋轉台,syun4 zyun2 toi4,2
雪藏肉,syut3 cong4 juk6,2
雪糕批,syut3 gou1 pai1,2
雪泥鴻爪,syut3 nai4 hung4 zaau2,2
汰舊換新,taai3 gau6 wun6 san1,2
太平山街,taai3 ping4 saan1 gaai1,2
貪利,taam1 lei6,2
探察,taam3 caat3,2
探究式,taam3 gau3 sik1,2
郯,taam4,2
淡茂茂,taam5 mau6 mau6,2
攤長,taan1 coeng4,2
坍方,taan1 fong1,2
碳酸鉀,taan3 syun1 gaap3,2
碳酸鈉,taan3 syun1 naap6,2
銻煲,tai1 bou1,2
梯梳,tai1 so1,2
睇得緊,tai2 dak1 gan2,2
睇過點,tai2 gwo3 dim2,2
體育鍛煉,tai2 juk6 dyun3 lin6,2
體貌,tai2 maau6,2
涕淚交流,tai3 leoi6 gaau1 lau4,2
提綱挈領,tai4 gong1 kit3 ling5,2
提早走,tai4 zou2 zau2,2
騰挪,tang4 no4,2
偷竊狂,tau1 sit3 kwong4,2
投機倒把,tau4 gei1 dou2 baa2,2
頭腦線,tau4 nou5 sin3,2
推進艙,teoi1 zeon3 cong1,2
天差地遠,tin1 caa1 dei6 jyun5,2
天下一家,tin1 haa6 jat1 gaa1,2
天后廟道,tin1 hau6 miu6 dou6,2
天權,tin1 kyun4,2
天女散花,tin1 neoi5 saan3 faa1,2
天絲,tin1 si1,2
填塞物,tin4 sak1 mat6,2
停戰日,ting4 zin3 jat6,2
貼生,tip3 sang1,2
鐵血宰相,tit3 hyut3 zoi2 soeng3,2
挑毛病,tiu1 mou4 beng6,2
跳蹦蹦,tiu3 baang6 baang6,2
跳嚟跳去,tiu3 lai4 tiu3 heoi3,2
跳台滑雪,tiu3 toi4 waat6 syut3,2
跳橡筋,tiu3 zoeng6 gan1,2
條分縷析,tiu4 fan1 leoi5 sik1,2
條件句,tiu4 gin2 geoi3,2
胎糞,toi1 fan3,2
枱枱凳凳,toi2 toi2 dang3 dang3,2
台鑒,toi4 gaam3,2
台盟,toi4 mang4,2
托撚,tok3 lan2,2
躺槍,tong2 coeng1,2
燙衣,tong3 ji1,2
糖汁,tong4 zap1,2
討饒,tou2 jiu4,2
土裏土氣,tou2 leoi5 tou2 hei3,2
討便宜,tou2 pin4 ji4,2
土頭土腦,tou2 tau4 tou2 nou5,2
套鞋,tou3 haai4,2
圖名,tou4 ming4,2
逃罪,tou4 zeoi6,2
通譯,tung1 jik6,2
通俗易懂,tung1 zuk6 ji6 dung2,2
統一發票,tung2 jat1 faat3 piu3,2
統購,tung2 kau3,2
同胞兄弟,tung4 baau1 hing1 dai6,2
瞳人,tung4 jan4,2
桐廬,tung4 lou4,2
脱機,tyut3 gei1,2
脱戲,tyut3 hei3,2
脱貧致富,tyut3 pan4 zi3 fu3,2
脱水機,tyut3 seoi2 gei1,2
華德中,waa4 dak1 zung1,2
話咗佢,waa6 zo2 keoi5,2
玩返轉頭,waan4 faan1 zyun3 tau4,3
幻景,waan6 ging2,2
橫膈,waang4 gaak3,2
橫徵暴斂,waang4 zing1 bou6 lim5,2
滑移,waat6 ji4,2
威權主義,wai1 kyun4 zyu2 ji6,2
威廉斯堡,wai1 lim4 si1 bou2,2
威懾力量,wai1 sip3 lik6 loeng6,2
委任書,wai2 jam6 syu1,2
維特效應,wai4 dak6 haau6 jing3,2
違禁藥品,wai4 gam3 joek6 ban2,2
渾渾沌沌,wan1 wan1 dan6 dan6,2
穩實,wan2 sat6,2
雲鬢,wan4 ban3,2
渾河,wan4 ho4,2
暈針,wan4 zam1,2
運行方式,wan6 hang4 fong1 sik1,2
諢名,wan6 ming4,2
尉遲,wat1 ci4,2
鬱鬱不樂,wat1 wat1 bat1 lok6,2
禾輋街,wo4 ce4 gaai1,2
和平利用,wo4 ping4 lei6 jung6,2
和平鳥,wo4 ping4 niu5,2
獲益者,wok6 jik1 ze2,2
皇家佬,wong4 gaa1 lou2,2
黃格仔,wong4 gaak3 zai2,2
皇后山邨,wong4 hau6 saan1 cyun1,2
黃藥水,wong4 joek6 seoi2,2
黃茅洲,wong4 maau4 zau1,2
王牌軍,wong4 paai4 gwan1,2
黃沙膶,wong4 saa1 jeon2,2
王肇枝,wong4 siu6 zi1,2
烏骨雞,wu1 gwat1 gai1,2
烏蠅紙,wu1 jing1 zi2,2
烏蘭察布,wu1 laan4 caat3 bou3,2
湖翠路,wu4 ceoi3 lou6,2
胡夏,wu4 haa6,2
糊糊塗塗,wu4 wu4 tou4 tou4,2
護肩,wu6 gin1,2
護航艦隊,wu6 hong4 laam6 deoi6,2
互異,wu6 ji6,2
互譯,wu6 jik6,2
護士室,wu6 si6 sat1,2
互相連接,wu6 soeng1 lin4 zip3,2
碗布,wun2 bou3,2
玩具站,wun6 geoi6 zaam6,2
抯,zaa1,2
渣嘢,zaa2 je5,2
炸雞肉,zaa3 gai1 juk6,2
炸魚皮,zaa3 jyu4 pei4,2
詐詐諦諦,zaa3 zaa3 dai3 dai3,2
澤安邨,zaak6 on1 cyun1,2
棧主,zaan6 zyu2,2
崢嶸歲月,zaang1 wing4 seoi3 jyut6,2
砸鍋賣鐵,zaap3 wo1 maai6 tit3,2
雜家,zaap6 gaa1,2
雜技演員,zaap6 gei6 jin2 jyun4,2
鈒骨,zaap6 gwat1,2
襲用,zaap6 jung6,2
擠落,zai1 lok6,2
滯口,zai6 hau2,2
斟生意,zam1 saang1 ji3,2
真鯛,zan1 diu1,2
珍賞,zan1 soeng2,2
震動力,zan3 dung6 lik6,2
震駭,zan3 haai5,2
震聾,zan3 lung4,2
爭面子,zang1 min6 zi2,2
增塑劑,zang1 sou3 zai1,2
執政方式,zap1 zing3 fong1 sik1,2
質量檢查,zat1 loeng6 gim2 caa4,2
質譜,zat1 pou2,2
質譜儀,zat1 pou2 ji4,2
窒下窒下,zat6 haa5 zat6 haa5,2
周身屎,zau1 san1 si2,2
酒缸,zau2 gong1,2
走馬觀花,zau2 maa5 gun1 faa1,2
走索,zau2 sok3,2
走為上策,zau2 wai4 soeng6 caak3,2
走卒,zau2 zeot1,2
酒糟鼻,zau2 zou1 bei6,2
袖套,zau6 tou3,2
袖箭,zau6 zin3,2
遮陽傘,ze1 joeng4 saan3,2
遮瞞,ze1 mun4,2
借讀,ze3 duk6,2
蔗水,ze3 seoi2,2
這節,ze5 zit3,2
藉詞推搪,ze6 ci4 teoi1 tong4,2
炙烤,zek3 haau1,2
井田制,zeng2 tin4 zai3,2
鄭君綿,zeng6 gwan1 min4,2
追根究底,zeoi1 gan1 gau3 dai2,2
醉翁亭,zeoi3 jung1 ting4,2
聚談,zeoi6 taam4,2
遵醫囑,zeon1 ji1 zuk1,2
諄諄教誨,zeon1 zeon1 gaau3 fui3,2
雋品,zeon3 ban2,2
進度表,zeon3 dou6 biu2,2
盡心竭力,zeon6 sam1 kit3 lik6,2
盡忠報國,zeon6 zung1 bou3 gwok3,2
緇,zi1,2
滋補品,zi1 bou2 ban2,2
枝豆,zi1 dau2,2
脂粉氣,zi1 fan2 hei3,2
芝麻斑,zi1 maa4 baan1,2
滋蔓,zi1 maan6,2
知命之年,zi1 ming6 zi1 nin4,2
齜牙,zi1 ngaa4,2
齜牙咧嘴,zi1 ngaa4 le2 zeoi2,2
支使,zi1 sai2,2
之字線,zi1 zi6 sin3,2
資治通鑒,zi1 zi6 tung1 gaam3,2
紫籌股,zi2 cau4 gu2,2
紙型,zi2 jing4,2
紫羅蘭色,zi2 lo4 laan4 sik1,2
枳實,zi2 sat6,2
止痛片,zi2 tung3 pin2,2
至遲,zi3 ci4,2
致死性,zi3 sei2 sing3,2
知識寶庫,zi3 sik1 bou2 fu3,2
自縛手腳,zi6 bok3 sau2 goek3,2
自取其咎,zi6 ceoi2 kei4 gau3,2
飼草,zi6 cou2,2
字據,zi6 geoi3,2
自由企業,zi6 jau4 kei5 jip6,2
自由散漫,zi6 jau4 saan2 maan6,2
自拍模式,zi6 paak3 mou4 sik1,2
字紙,zi6 zi2,2
治績,zi6 zik1,2
即興發揮,zik1 hing3 faat3 fai1,2
積雨雲,zik1 jyu5 wan4,2
值機,zik6 gei1,2
直抒胸臆,zik6 syu1 hung1 jik1,2
矽晶片,zik6 zing1 pin3,2
箋注,zin1 zyu3,2
墊肩,zin3 gin1,2
賤內,zin6 noi6,2
精當,zing1 dong3,2
精簡機構,zing1 gaan2 gei1 kau3,2
精神財富,zing1 san4 coi4 fu3,2
正當時,zing3 dong1 si4,2
淨飲,zing6 jam2,2
靜脈點滴,zing6 mak6 dim2 dik6,2
折半,zit3 bun3,2
睫毛夾,zit3 mou4 gaap2,2
睫毛膏,zit3 mou4 gou1,2
照像,ziu3 zoeng6,2
召之即來,ziu6 zi1 zik1 loi4,2
阻遲,zo2 ci4,2
坐收漁利,zo6 sau1 jyu4 lei6,2
爵祿,zoek3 luk6,2
嚼舌,zoek3 sit3,2
張崇德,zoeng1 sung4 dak1,2
張永森,zoeng1 wing5 sam1,2
張震遠,zoeng1 zan3 jyun5,2
災瘟,zoi1 wan1,2
在槍口,zoi6 coeng1 hau2,2
作法自斃,zok3 faat3 zi6 bai6,2
鑿壁偷光,zok6 bik1 tau1 gwong1,2
裝點門面,zong1 dim2 mun4 min6,2
莊月明,zong1 jyut6 ming4,2
撞色,zong2 sik1,2
狀元紅,zong6 jyun4 hung4,2
觸寶,zuk1 bou2,2
竹笪,zuk1 daat3,2
竹籃打水,zuk1 laam2 daa2 seoi2,2
竹籃打水,zuk1 laam4 daa2 seoi2,2
竹籬笆,zuk1 lei4 baa1,2
續唔續約,zuk6 m4 zuk6 joek3,2
鍾晴,zung1 cing4,2
中法戰爭,zung1 faat3 zin3 zang1,2
中間界,zung1 gaan1 gaai3,2
中港關係,zung1 gong2 gwaan1 hai6,2
中和劑,zung1 wo4 zai1,2
總路線,zung2 lou6 sin3,2
總務主任,zung2 mou6 zyu2 jam6,2
中大伏,zung3 daai6 fuk6,2
眾坊街,zung3 fong1 gaai1,2
綜述,zung3 seot6,2
中箭落馬,zung3 zin3 lok6 maa5,2
豬郎,zyu1 long4,2
豬天梯,zyu1 tin1 tai1,2
煮鍋,zyu2 wo1,2
尊公,zyun1 gung1,2
磚窯,zyun1 jiu4,2
專利法,zyun1 lei6 faat3,2
專案經理,zyun1 on3 ging1 lei5,2
專擅,zyun1 sin6,2
轉變過程,zyun2 bin3 gwo3 cing4,2
轉駁,zyun2 bok3,2
轉氨酶,zyun2 on1 mui4,2
絕筆,zyut6 bat1,2
絕對數字,zyut6 deoi3 sou3 zi6,2
絕味,zyut6 mei6,2
漼,ceoi2,2
榿,kei1,2
鷟,zuk1,2
榧,fei2,2
鍤,caap3,2
捬,fu2,2
芛,jyut6,2
鑴,kwai4,2
𥲑,maan4,2
穡,sik1,2
棖,caang4,2
堉,juk6,2
瞜,lau1,2
篸,cam1,2
瞜,lau4,2
篸,zaam1,2
璗,dong6,2
穖,gei2,2
硌,gok3,2
汧,hin1,2
櫶,hin2,2
岢,ho2,2
棪,jim5,2
灔,jim6,2
𤎜,long5,2
掭,tim2,2
湫,zau1,2
邾,zyu1,2
穖,gei3,2
硌,lok3,2
硌,lok6,2
掭,tim3,2
掭,tim5,2
掭,tim6,2
垵,am1,2
鵓,but6,2
飡,caan1,2
荎,ci4,2
斶,cuk1,2
帙,dit6,2
㤔,fu6,2
惎,gei3,2
銧,gwong1,2
忼,hong2,2
瑿,ji1,2
釅,jim6,2
臙,jin1,2
籹,jyu5,2
𨺲,jyu5,2
垸,jyun6,2
蕖,keoi4,2
朸,lak6,2
粩,lou5,2
荖,lou5,2
緜,min4,2
焐,ng6,2
砑,ngaa6,2
䯀,nip6,2
蟚,paang4,2
玶,ping4,2
厙,se3,2
虒,si1,2
鯗,soeng2,2
籀,zau6,2
衠,zeon1,2
㨩,zit6,2
垵,am2,2
惎,gei6,2
忼,kong2,2
朸,lik6,2
籹,neoi5,2
垸,wun2,2
斶,zuk1,2
亞歐大陸,aa3 au1 daai6 luk6,2
阿育吠陀,aa3 juk6 fai6 to4,2
亞聖,aa3 sing3,2
嗌霎,aai3 saap3,2
晏子春秋,aan3 zi2 ceon1 cau1,2
壓板,aat3 baan2,2
壓寶,aat3 bou2,2
嗷嗚,aau1 wu1,2
縊死,ai3 sei2,2
齷齪,ak1 cuk1,2
暗坎,am3 kaan2,2
暗箱操作,am3 soeng1 cou1 zok3,2
歐瑞偉,au1 seoi6 wai5,2
霸王客,baa3 wong4 haak3,2
擺花街,baai2 faa1 gaai1,2
拜廟,baai3 miu6,2
伯特蘭,baak3 dak6 laan4,2
百幾間,baak3 gei2 gaan1,2
百幾倍,baak3 gei2 pui5,2
百裏挑一,baak3 leoi5 tiu1 jat1,2
百靈鳥,baak3 ling4 niu5,2
伯勞,baak3 lou4,2
百米賽跑,baak3 mai5 coi3 paau2,2
白斑病,baak6 baan1 beng6,2
白頸鴉,baak6 geng2 aa1,2
白日做夢,baak6 jat6 zou6 mung6,2
白腰文鳥,baak6 jiu1 man4 niu5,2
白沙灣,baak6 saa1 waan1,2
白蝕症,baak6 sik6 zing3,2
白頭鷹,baak6 tau4 jing1,2
白雲鳳爪,baak6 wan4 fung6 zaau2,2
斑頭雁,baan1 tau4 ngaan6,2
班卓琴,baan1 zoek3 kam4,2
版次,baan2 ci3,2
板燒雞腿,baan2 siu1 gai1 teoi2,2
八大元老,baat3 daai6 jyun4 lou5,2
八番,baat3 faan1,2
八口,baat3 hau2,2
八排,baat3 paai4,2
八丈,baat3 zoeng6,2
包產,baau1 caan2,2
包大人,baau1 daai6 jan4,2
鮑甫,baau1 pou2,2
包種,baau1 zung2,2
爆鐘,baau3 zung1,2
弊喇,bai6 laa3,2
弊嘞,bai6 laak3,2
北屯,bak1 tyun4,2
稟承,ban2 sing4,2
品頭論足,ban2 tau4 leon6 zuk1,2
擯棄,ban3 hei3,2
鬢毛,ban3 mou4,2
崩殂,bang1 cou4,2
崩大碗,bang1 daai6 wun2,2
不當事,bat1 dong3 si6,2
不分軒輊,bat1 fan1 hin1 zi3,2
不堪忍受,bat1 ham1 jan2 sau6,2
不以為苦,bat1 ji5 wai4 fu2,2
不無小補,bat1 mou4 siu2 bou2,2
不失時機,bat1 sat1 si4 gei1,2
不信任案,bat1 seon3 jam6 on3,2
不太忙,bat1 taai3 mong4,2
拔取,bat6 ceoi2,2
跋山涉水,bat6 saan1 sip3 seoi2,2
卑利街,bei1 lei6 gaai1,2
卑路乍灣,bei1 lou6 zaa3 waan1,2
吡啶,bei2 ding6,2
俾鬼責,bei2 gwai2 zaak6,2
比量,bei2 loeng4,2
閟,bei3,2
被保人,bei6 bou2 jan4,2
備查,bei6 caa4,2
避雷器,bei6 leoi4 hei3,2
鼻息肉,bei6 sik1 juk6,2
餅乾盒,beng2 gon1 hap6,2
病蟲害,beng6 cung4 hoi6,2
碧池,bik1 ci4,2
壁櫃,bik1 gwai6,2
扁魚,bin2 jyu2,2
扁圓形,bin2 jyun4 jing4,2
扁撻撻,bin2 taat6 taat6,2
辯辭,bin6 ci4,2
辯誣,bin6 mou4,2
辨證施治,bin6 zing3 si1 zi6,2
兵亂,bing1 lyun6,2
冰雪皇后,bing1 syut3 wong4 hau6,2
別有韻味,bit6 jau5 wan5 mei6,2
別着急,bit6 zoek6 gap1,2
錶蓋,biu1 goi3,2
波蕩,bo1 dong6,2
波西米亞,bo1 sai1 mai5 aa3,2
卜帽,bok1 mou2,2
博導,bok3 dou6,2
膊頭骨,bok3 tau4 gwat1,2
踄,bok6,2
薄荷腦,bok6 ho4 nou5,2
薄絨,bok6 jung2,2
薄暮,bok6 mou6,2
補充教材,bou2 cung1 gaau3 coi4,2
寶嘉康蒂,bou2 gaa1 hong1 dai3,2
保養證,bou2 joeng5 zing3,2
保麗龍,bou2 lai6 lung4,2
補衫,bou2 saam1,2
保温瓶,bou2 wan1 ping4,2
佈吿欄,bou3 gou3 laan4,2
報仇雪恥,bou3 sau4 syut3 ci2,2
暴冷暴熱,bou6 laang5 bou6 jit6,2
暴走漫畫,bou6 zau2 maan6 waa2,2
杯耳,bui1 ji5,2
背倚,bui3 ji2,2
貝葉,bui3 jip6,2
背語,bui3 jyu5,2
貝卡谷地,bui3 kaa1 guk1 dei6,2
背簍,bui3 lau5,2
焙乾,bui6 gon1,2
焙燒,bui6 siu1,2
苯丙氨酸,bun2 bing2 on1 syun1,2
半瓶醋,bun3 ping4 cou3,2
勃然變色,but6 jin4 bin3 sik1,2
勃朗峯,but6 long5 fung1,2
差晒,caa1 saai3,2
茶點時間,caa4 dim2 si4 gaan3,2
茶巾,caa4 gan1,2
搽麪包,caa4 min6 baau1,2
差佬開槍,caai1 lou2 hoi1 coeng1,2
柴魚片,caai4 jyu4 pin2,2
拆白,caak3 baak6,2
柵閘,caak3 zaap6,2
慘遭橫禍,caam2 zou1 waang6 wo6,2
饞鬼,caam4 gwai2,2
饞涎欲滴,caam4 jin4 juk6 dik1,2
餐風飲露,caan1 fung1 jam2 lou6,2
插補,caap3 bou2,2
插腰,caap3 jiu1,2
察察,caat3 caat3,2
抄查,caau1 caa4,2
抄網,caau1 mong5,2
炒菠菜,caau2 bo1 coi3,2
炒一丁,caau2 jat1 ding1,2
萋,cai1,2
砌合,cai3 hap6,2
齊膝,cai4 sat1,2
讖語,cam3 jyu5,2
趁便,can3 bin6,2
親家奶奶,can3 gaa1 naai4 naai2,2
陳仲尼,can4 zung6 nei4,2
緝查,cap1 caa4,2
七情六欲,cat1 cing4 luk6 juk6,2
七打,cat1 daa1,2
漆雕,cat1 diu1,2
七言律詩,cat1 jin4 leot6 si1,2
七門,cat1 mun4,2
七十六,cat1 sap6 luk6,2
七團,cat1 tyun4,2
抽動症,cau1 dung6 zing3,2
抽火水,cau1 fo2 seoi2,2
抽氣機,cau1 hei3 gei1,2
抽噎,cau1 jit3,2
秋糧,cau1 loeng4,2
秋收起義,cau1 sau1 hei2 ji6,2
醜相,cau2 soeng3,2
臭崩崩,cau3 bang1 bang1,2
湊趣,cau3 ceoi3,2
遒勁,cau4 ging6,2
扯氣,ce2 hei3,2
赤魚,cek3 jyu2,2
崔顥,ceoi1 hou6,2
炊事員,ceoi1 si6 jyun4,2
吹鬚睩眼,ceoi1 sou1 luk1 ngaan5,2
吹台,ceoi1 toi4,2
隨得,ceoi4 dak1,2
隋唐演義,ceoi4 tong4 jin2 ji6,2
旬時,ceon4 si4,2
循環性,ceon4 waan4 sing3,2
秦皇島,ceon4 wong4 dou2,2
出入證,ceot1 jap6 zing3,2
齒齦,ci2 ngan4,2
庛,ci3,2
刺癢,ci3 joeng5,2
次級貸款,ci3 kap1 taai3 fun2,2
磁片,ci4 pin2,2
恃勢欺人,ci5 sai3 hei1 jan4,2
慼慼,cik1 cik1,2
千幾尺,cin1 gei2 cek3,2
千幾隻,cin1 gei2 zek3,2
千赫,cin1 haak1,2
前置詞,cin4 zi3 ci4,2
青工,cing1 gung1,2
青紅幫,cing1 hung4 bong1,2
青天霹靂,cing1 tin1 pik1 lik1,2
請求寬恕,cing2 kau4 fun1 syu3,2
請食糖,cing2 sik6 tong2,2
埕埕塔塔,cing4 cing4 taap3 taap3,2
呈文,cing4 man4,2
情緒商數,cing4 seoi5 soeng1 sou3,2
澈底,cit3 dai2,2
切點,cit3 dim2,2
設計程式,cit3 gai3 cing4 sik1,2
切近,cit3 gan6,2
切糕,cit3 gou1,2
超大規模,ciu1 daai6 kwai1 mou4,2
超大聲,ciu1 daai6 seng1,2
超得意,ciu1 dak1 ji3,2
悄然無聲,ciu2 jin4 mou4 sing1,2
峭拔,ciu3 bat6,2
初嚟埗到,co1 lai4 bou3 dou3,2
